service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
000652,0,0,0,0,0,0,0,20211115,20221210
000653,0,0,0,0,0,0,0,20211115,20221210
000654,0,0,0,0,0,0,0,20211115,20221210
000655,0,0,0,0,0,0,0,20211115,20221210
000656,0,0,0,0,0,0,0,20211115,20221210
000657,0,0,0,0,0,0,0,20211115,20221210
000658,0,0,0,0,0,0,0,20211115,20221210
000659,0,0,0,0,0,0,0,20211115,20221210
000660,0,0,0,0,0,0,0,20211115,20221210
000661,0,0,0,0,0,0,0,20211115,20221210
000662,0,0,0,0,0,0,0,20211115,20221210
000663,0,0,0,0,0,0,0,20211115,20221210
000664,0,0,0,0,0,0,0,20211115,20221210
000667,0,0,0,0,0,0,0,20211115,20221210
000668,0,0,0,0,0,0,0,20211115,20221210
000669,0,0,0,0,0,0,0,20211115,20221210
000670,0,0,0,0,0,0,0,20211115,20221210
000672,0,0,0,0,0,0,0,20211115,20221210
000673,0,0,0,0,0,0,0,20211115,20221210
000674,0,0,0,0,0,0,0,20211115,20221210
000675,0,0,0,0,0,0,0,20211115,20221210
000678,0,0,0,0,0,0,0,20211115,20221210
000679,0,0,0,0,0,0,0,20211115,20221210
000681,0,0,0,0,0,0,0,20211115,20221210
000682,0,0,0,0,0,0,0,20211115,20221210
000683,0,0,0,0,0,0,0,20211115,20221210
000684,0,0,0,0,0,0,0,20211115,20221210
000686,0,0,0,0,0,0,0,20211115,20221210
000687,0,0,0,0,0,0,0,20211115,20221210
000688,0,0,0,0,0,0,0,20211115,20221210
000689,0,0,0,0,0,0,0,20211115,20221210
000690,0,0,0,0,0,0,0,20211115,20221210
000691,0,0,0,0,0,0,0,20211115,20221210
000692,0,0,0,0,0,0,0,20211115,20221210
000693,0,0,0,0,0,0,0,20211115,20221210
000694,0,0,0,0,0,0,0,20211115,20221210
000695,0,0,0,0,0,0,0,20211115,20221210
000696,0,0,0,0,0,0,0,20211115,20221210
000697,0,0,0,0,0,0,0,20211115,20221210
000698,0,0,0,0,0,0,0,20211115,20221210
000699,0,0,0,0,0,0,0,20211115,20221210
000700,0,0,0,0,0,0,0,20211115,20221210
000701,0,0,0,0,0,0,0,20211115,20221210
000702,0,0,0,0,0,0,0,20211115,20221210
000703,0,0,0,0,0,0,0,20211115,20221210
000704,0,0,0,0,0,0,0,20211115,20221210
000705,0,0,0,0,0,0,0,20211115,20221210
000706,0,0,0,0,0,0,0,20211115,20221210
000707,0,0,0,0,0,0,0,20211115,20221210
000708,0,0,0,0,0,0,0,20211115,20221210
000709,0,0,0,0,0,0,0,20211115,20221210
000710,0,0,0,0,0,0,0,20211115,20221210
000711,0,0,0,0,0,0,0,20211115,20221210
000713,0,0,0,0,0,0,0,20211115,20221210
000715,0,0,0,0,0,0,0,20211115,20221210
000716,0,0,0,0,0,0,0,20211115,20221210
000717,0,0,0,0,0,0,0,20211115,20221210
000718,0,0,0,0,0,0,0,20211115,20221210
000719,0,0,0,0,0,0,0,20211115,20221210
000720,0,0,0,0,0,0,0,20211115,20221210
000721,0,0,0,0,0,0,0,20211115,20221210
000723,0,0,0,0,0,0,0,20211115,20221210
000724,0,0,0,0,0,0,0,20211115,20221210
000725,0,0,0,0,0,0,0,20211115,20221210
000726,0,0,0,0,0,0,0,20211115,20221210
000728,0,0,0,0,0,0,0,20211115,20221210
000729,0,0,0,0,0,0,0,20211115,20221210
000730,0,0,0,0,0,0,0,20211115,20221210
000731,0,0,0,0,0,0,0,20211115,20221210
000732,0,0,0,0,0,0,0,20211115,20221210
000733,0,0,0,0,0,0,0,20211115,20221210
000734,0,0,0,0,0,0,0,20211115,20221210
000735,0,0,0,0,0,0,0,20211115,20221210
000736,0,0,0,0,0,0,0,20211115,20221210
000737,0,0,0,0,0,0,0,20211115,20221210
000738,0,0,0,0,0,0,0,20211115,20221210
000739,0,0,0,0,0,0,0,20211115,20221210
000741,0,0,0,0,0,0,0,20211115,20221210
000743,0,0,0,0,0,0,0,20211115,20221210
000744,0,0,0,0,0,0,0,20211115,20221210
000745,0,0,0,0,0,0,0,20211115,20221210
000746,0,0,0,0,0,0,0,20211115,20221210
000747,0,0,0,0,0,0,0,20211115,20221210
000748,0,0,0,0,0,0,0,20211115,20221210
000749,0,0,0,0,0,0,0,20211115,20221210
000750,0,0,0,0,0,0,0,20211115,20221210
000751,0,0,0,0,0,0,0,20211115,20221210
000752,0,0,0,0,0,0,0,20211115,20221210
000753,0,0,0,0,0,0,0,20211115,20221210
000754,0,0,0,0,0,0,0,20211115,20221210
000755,0,0,0,0,0,0,0,20211115,20221210
000756,0,0,0,0,0,0,0,20211115,20221210
000757,0,0,0,0,0,0,0,20211115,20221210
000758,0,0,0,0,0,0,0,20211115,20221210
000759,0,0,0,0,0,0,0,20211115,20221210
000760,0,0,0,0,0,0,0,20211115,20221210
000761,0,0,0,0,0,0,0,20211115,20221210
000762,0,0,0,0,0,0,0,20211115,20221210
000764,0,0,0,0,0,0,0,20211115,20221210
000765,0,0,0,0,0,0,0,20211115,20221210
000766,0,0,0,0,0,0,0,20211115,20221210
000767,0,0,0,0,0,0,0,20211115,20221210
000768,0,0,0,0,0,0,0,20211115,20221210
000769,0,0,0,0,0,0,0,20211115,20221210
000770,0,0,0,0,0,0,0,20211115,20221210
000772,0,0,0,0,0,0,0,20211115,20221210
000773,0,0,0,0,0,0,0,20211115,20221210
000774,0,0,0,0,0,0,0,20211115,20221210
000775,0,0,0,0,0,0,0,20211115,20221210
000776,0,0,0,0,0,0,0,20211115,20221210
000777,0,0,0,0,0,0,0,20211115,20221210
000779,0,0,0,0,0,0,0,20211115,20221210
000782,0,0,0,0,0,0,0,20211115,20221210
000783,0,0,0,0,0,0,0,20211115,20221210
000784,0,0,0,0,0,0,0,20211115,20221210
000786,0,0,0,0,0,0,0,20211115,20221210
000788,0,0,0,0,0,0,0,20211115,20221210
000790,0,0,0,0,0,0,0,20211115,20221210
000792,0,0,0,0,0,0,0,20211115,20221210
000795,0,0,0,0,0,0,0,20211115,20221210
000802,0,0,0,0,0,0,0,20211115,20221210
000803,0,0,0,0,0,0,0,20211115,20221210
000804,0,0,0,0,0,0,0,20211115,20221210
000805,0,0,0,0,0,0,0,20211115,20221210
000806,0,0,0,0,0,0,0,20211115,20221210
000808,0,0,0,0,0,0,0,20211115,20221210
000809,0,0,0,0,0,0,0,20211115,20221210
000810,0,0,0,0,0,0,0,20211115,20221210
000811,0,0,0,0,0,0,0,20211115,20221210
000812,0,0,0,0,0,0,0,20211115,20221210
000813,0,0,0,0,0,0,0,20211115,20221210
000814,0,0,0,0,0,0,0,20211115,20221210
000815,0,0,0,0,0,0,0,20211115,20221210
000818,0,0,0,0,0,0,0,20211115,20221210
000819,0,0,0,0,0,0,0,20211115,20221210
000820,0,0,0,0,0,0,0,20211115,20221210
000821,0,0,0,0,0,0,0,20211115,20221210
000825,0,0,0,0,0,0,0,20211115,20221210
000826,0,0,0,0,0,0,0,20211115,20221210
000829,0,0,0,0,0,0,0,20211115,20221210
000830,0,0,0,0,0,0,0,20211115,20221210
000831,0,0,0,0,0,0,0,20211115,20221210
000832,0,0,0,0,0,0,0,20211115,20221210
000833,0,0,0,0,0,0,0,20211115,20221210
000834,0,0,0,0,0,0,0,20211115,20221210
000836,0,0,0,0,0,0,0,20211115,20221210
000837,0,0,0,0,0,0,0,20211115,20221210
000838,0,0,0,0,0,0,0,20211115,20221210
000839,0,0,0,0,0,0,0,20211115,20221210
000840,0,0,0,0,0,0,0,20211115,20221210
000841,0,0,0,0,0,0,0,20211115,20221210
000842,0,0,0,0,0,0,0,20211115,20221210
000843,0,0,0,0,0,0,0,20211115,20221210
000844,0,0,0,0,0,0,0,20211115,20221210
000845,0,0,0,0,0,0,0,20211115,20221210
000846,0,0,0,0,0,0,0,20211115,20221210
000847,0,0,0,0,0,0,0,20211115,20221210
000848,0,0,0,0,0,0,0,20211115,20221210
000849,0,0,0,0,0,0,0,20211115,20221210
000850,0,0,0,0,0,0,0,20211115,20221210
000851,0,0,0,0,0,0,0,20211115,20221210
000853,0,0,0,0,0,0,0,20211115,20221210
000854,0,0,0,0,0,0,0,20211115,20221210
000855,0,0,0,0,0,0,0,20211115,20221210
000856,0,0,0,0,0,0,0,20211115,20221210
000857,0,0,0,0,0,0,0,20211115,20221210
000858,0,0,0,0,0,0,0,20211115,20221210
000859,0,0,0,0,0,0,0,20211115,20221210
000861,0,0,0,0,0,0,0,20211115,20221210
000862,0,0,0,0,0,0,0,20211115,20221210
000863,0,0,0,0,0,0,0,20211115,20221210
000864,0,0,0,0,0,0,0,20211115,20221210
000865,0,0,0,0,0,0,0,20211115,20221210
000866,0,0,0,0,0,0,0,20211115,20221210
000867,0,0,0,0,0,0,0,20211115,20221210
000868,0,0,0,0,0,0,0,20211115,20221210
000870,0,0,0,0,0,0,0,20211115,20221210
000872,0,0,0,0,0,0,0,20211115,20221210
000873,0,0,0,0,0,0,0,20211115,20221210
000874,0,0,0,0,0,0,0,20211115,20221210
000875,0,0,0,0,0,0,0,20211115,20221210
000876,0,0,0,0,0,0,0,20211115,20221210
000878,0,0,0,0,0,0,0,20211115,20221210
000879,0,0,0,0,0,0,0,20211115,20221210
000880,0,0,0,0,0,0,0,20211115,20221210
000881,0,0,0,0,0,0,0,20211115,20221210
000882,0,0,0,0,0,0,0,20211115,20221210
000883,0,0,0,0,0,0,0,20211115,20221210
000884,0,0,0,0,0,0,0,20211115,20221210
000885,0,0,0,0,0,0,0,20211115,20221210
000886,0,0,0,0,0,0,0,20211115,20221210
000888,0,0,0,0,0,0,0,20211115,20221210
000889,0,0,0,0,0,0,0,20211115,20221210
000890,0,0,0,0,0,0,0,20211115,20221210
000892,0,0,0,0,0,0,0,20211115,20221210
000893,0,0,0,0,0,0,0,20211115,20221210
000894,0,0,0,0,0,0,0,20211115,20221210
000895,0,0,0,0,0,0,0,20211115,20221210
000896,0,0,0,0,0,0,0,20211115,20221210
000897,0,0,0,0,0,0,0,20211115,20221210
000898,0,0,0,0,0,0,0,20211115,20221210
000899,0,0,0,0,0,0,0,20211115,20221210
000900,0,0,0,0,0,0,0,20211115,20221210
000901,0,0,0,0,0,0,0,20211115,20221210
000902,0,0,0,0,0,0,0,20211115,20221210
000903,0,0,0,0,0,0,0,20211115,20221210
000904,0,0,0,0,0,0,0,20211115,20221210
000905,0,0,0,0,0,0,0,20211115,20221210
000906,0,0,0,0,0,0,0,20211115,20221210
000907,0,0,0,0,0,0,0,20211115,20221210
000908,0,0,0,0,0,0,0,20211115,20221210
000909,0,0,0,0,0,0,0,20211115,20221210
000910,0,0,0,0,0,0,0,20211115,20221210
000911,0,0,0,0,0,0,0,20211115,20221210
000912,0,0,0,0,0,0,0,20211115,20221210
000913,0,0,0,0,0,0,0,20211115,20221210
000916,0,0,0,0,0,0,0,20211115,20221210
000917,0,0,0,0,0,0,0,20211115,20221210
000918,0,0,0,0,0,0,0,20211115,20221210
000919,0,0,0,0,0,0,0,20211115,20221210
000920,0,0,0,0,0,0,0,20211115,20221210
000921,0,0,0,0,0,0,0,20211115,20221210
000922,0,0,0,0,0,0,0,20211115,20221210
000923,0,0,0,0,0,0,0,20211115,20221210
000925,0,0,0,0,0,0,0,20211115,20221210
000926,0,0,0,0,0,0,0,20211115,20221210
000927,0,0,0,0,0,0,0,20211115,20221210
000928,0,0,0,0,0,0,0,20211115,20221210
000929,0,0,0,0,0,0,0,20211115,20221210
000930,0,0,0,0,0,0,0,20211115,20221210
000931,0,0,0,0,0,0,0,20211115,20221210
000932,0,0,0,0,0,0,0,20211115,20221210
000933,0,0,0,0,0,0,0,20211115,20221210
000934,0,0,0,0,0,0,0,20211115,20221210
000935,0,0,0,0,0,0,0,20211115,20221210
000936,0,0,0,0,0,0,0,20211115,20221210
000937,0,0,0,0,0,0,0,20211115,20221210
000938,0,0,0,0,0,0,0,20211115,20221210
000939,0,0,0,0,0,0,0,20211115,20221210
000940,0,0,0,0,0,0,0,20211115,20221210
000941,0,0,0,0,0,0,0,20211115,20221210
000942,0,0,0,0,0,0,0,20211115,20221210
000943,0,0,0,0,0,0,0,20211115,20221210
000944,0,0,0,0,0,0,0,20211115,20221210
000945,0,0,0,0,0,0,0,20211115,20221210
000946,0,0,0,0,0,0,0,20211115,20221210
000947,0,0,0,0,0,0,0,20211115,20221210
000948,0,0,0,0,0,0,0,20211115,20221210
000949,0,0,0,0,0,0,0,20211115,20221210
000950,0,0,0,0,0,0,0,20211115,20221210
000951,0,0,0,0,0,0,0,20211115,20221210
000952,0,0,0,0,0,0,0,20211115,20221210
000953,0,0,0,0,0,0,0,20211115,20221210
000954,0,0,0,0,0,0,0,20211115,20221210
000955,0,0,0,0,0,0,0,20211115,20221210
000956,0,0,0,0,0,0,0,20211115,20221210
000957,0,0,0,0,0,0,0,20211115,20221210
000958,0,0,0,0,0,0,0,20211115,20221210
000959,0,0,0,0,0,0,0,20211115,20221210
000961,0,0,0,0,0,0,0,20211115,20221210
000962,0,0,0,0,0,0,0,20211115,20221210
000963,0,0,0,0,0,0,0,20211115,20221210
000964,0,0,0,0,0,0,0,20211115,20221210
000966,0,0,0,0,0,0,0,20211115,20221210
000967,0,0,0,0,0,0,0,20211115,20221210
000968,0,0,0,0,0,0,0,20211115,20221210
000969,0,0,0,0,0,0,0,20211115,20221210
000970,0,0,0,0,0,0,0,20211115,20221210
000972,0,0,0,0,0,0,0,20211115,20221210
000973,0,0,0,0,0,0,0,20211115,20221210
000975,0,0,0,0,0,0,0,20211115,20221210
000976,0,0,0,0,0,0,0,20211115,20221210
000977,0,0,0,0,0,0,0,20211115,20221210
000978,0,0,0,0,0,0,0,20211115,20221210
000979,0,0,0,0,0,0,0,20211115,20221210
000980,0,0,0,0,0,0,0,20211115,20221210
000981,0,0,0,0,0,0,0,20211115,20221210
000982,0,0,0,0,0,0,0,20211115,20221210
000983,0,0,0,0,0,0,0,20211115,20221210
000984,0,0,0,0,0,0,0,20211115,20221210
000986,0,0,0,0,0,0,0,20211115,20221210
000987,0,0,0,0,0,0,0,20211115,20221210
000988,0,0,0,0,0,0,0,20211115,20221210
000989,0,0,0,0,0,0,0,20211115,20221210
000990,0,0,0,0,0,0,0,20211115,20221210
000991,0,0,0,0,0,0,0,20211115,20221210
000992,0,0,0,0,0,0,0,20211115,20221210
000993,0,0,0,0,0,0,0,20211115,20221210
000994,0,0,0,0,0,0,0,20211115,20221210
000995,0,0,0,0,0,0,0,20211115,20221210
000996,0,0,0,0,0,0,0,20211115,20221210
000997,0,0,0,0,0,0,0,20211115,20221210
000998,0,0,0,0,0,0,0,20211115,20221210
000999,0,0,0,0,0,0,0,20211115,20221210
001000,0,0,0,0,0,0,0,20211115,20221210
001001,0,0,0,0,0,0,0,20211115,20221210
001002,0,0,0,0,0,0,0,20211115,20221210
001003,0,0,0,0,0,0,0,20211115,20221210
001004,0,0,0,0,0,0,0,20211115,20221210
001005,0,0,0,0,0,0,0,20211115,20221210
001006,0,0,0,0,0,0,0,20211115,20221210
001007,0,0,0,0,0,0,0,20211115,20221210
001008,0,0,0,0,0,0,0,20211115,20221210
001009,0,0,0,0,0,0,0,20211115,20221210
001010,0,0,0,0,0,0,0,20211115,20221210
001011,0,0,0,0,0,0,0,20211115,20221210
001012,0,0,0,0,0,0,0,20211115,20221210
001013,0,0,0,0,0,0,0,20211115,20221210
001014,0,0,0,0,0,0,0,20211115,20221210
001015,0,0,0,0,0,0,0,20211115,20221210
001016,0,0,0,0,0,0,0,20211115,20221210
001017,0,0,0,0,0,0,0,20211115,20221210
001018,0,0,0,0,0,0,0,20211115,20221210
001019,0,0,0,0,0,0,0,20211115,20221210
001020,0,0,0,0,0,0,0,20211115,20221210
001021,0,0,0,0,0,0,0,20211115,20221210
001022,0,0,0,0,0,0,0,20211115,20221210
001023,0,0,0,0,0,0,0,20211115,20221210
001024,0,0,0,0,0,0,0,20211115,20221210
001025,0,0,0,0,0,0,0,20211115,20221210
001026,0,0,0,0,0,0,0,20211115,20221210
001027,0,0,0,0,0,0,0,20211115,20221210
001028,0,0,0,0,0,0,0,20211115,20221210
001029,0,0,0,0,0,0,0,20211115,20221210
001030,0,0,0,0,0,0,0,20211115,20221210
001031,0,0,0,0,0,0,0,20211115,20221210
001032,0,0,0,0,0,0,0,20211115,20221210
001033,0,0,0,0,0,0,0,20211115,20221210
001034,0,0,0,0,0,0,0,20211115,20221210
001035,0,0,0,0,0,0,0,20211115,20221210
001036,0,0,0,0,0,0,0,20211115,20221210
001037,0,0,0,0,0,0,0,20211115,20221210
001038,0,0,0,0,0,0,0,20211115,20221210
001039,0,0,0,0,0,0,0,20211115,20221210
001040,0,0,0,0,0,0,0,20211115,20221210
001041,0,0,0,0,0,0,0,20211115,20221210
001042,0,0,0,0,0,0,0,20211115,20221210
001043,0,0,0,0,0,0,0,20211115,20221210
001044,0,0,0,0,0,0,0,20211115,20221210
001045,0,0,0,0,0,0,0,20211115,20221210
001046,0,0,0,0,0,0,0,20211115,20221210
001048,0,0,0,0,0,0,0,20211115,20221210
001049,0,0,0,0,0,0,0,20211115,20221210
001050,0,0,0,0,0,0,0,20211115,20221210
001051,0,0,0,0,0,0,0,20211115,20221210
001052,0,0,0,0,0,0,0,20211115,20221210
001053,0,0,0,0,0,0,0,20211115,20221210
001054,0,0,0,0,0,0,0,20211115,20221210
001055,0,0,0,0,0,0,0,20211115,20221210
001056,0,0,0,0,0,0,0,20211115,20221210
001057,0,0,0,0,0,0,0,20211115,20221210
001058,0,0,0,0,0,0,0,20211115,20221210
001059,0,0,0,0,0,0,0,20211115,20221210
001060,0,0,0,0,0,0,0,20211115,20221210
001061,0,0,0,0,0,0,0,20211115,20221210
001062,0,0,0,0,0,0,0,20211115,20221210
001063,0,0,0,0,0,0,0,20211115,20221210
001064,0,0,0,0,0,0,0,20211115,20221210
001065,0,0,0,0,0,0,0,20211115,20221210
001066,0,0,0,0,0,0,0,20211115,20221210
001067,0,0,0,0,0,0,0,20211115,20221210
001068,0,0,0,0,0,0,0,20211115,20221210
001069,0,0,0,0,0,0,0,20211115,20221210
001070,0,0,0,0,0,0,0,20211115,20221210
001071,0,0,0,0,0,0,0,20211115,20221210
001072,0,0,0,0,0,0,0,20211115,20221210
001073,0,0,0,0,0,0,0,20211115,20221210
001074,0,0,0,0,0,0,0,20211115,20221210
001075,0,0,0,0,0,0,0,20211115,20221210
001076,0,0,0,0,0,0,0,20211115,20221210
001077,0,0,0,0,0,0,0,20211115,20221210
001078,0,0,0,0,0,0,0,20211115,20221210
001079,0,0,0,0,0,0,0,20211115,20221210
001080,0,0,0,0,0,0,0,20211115,20221210
001081,0,0,0,0,0,0,0,20211115,20221210
001082,0,0,0,0,0,0,0,20211115,20221210
001084,0,0,0,0,0,0,0,20211115,20221210
001085,0,0,0,0,0,0,0,20211115,20221210
001086,0,0,0,0,0,0,0,20211115,20221210
001087,0,0,0,0,0,0,0,20211115,20221210
001088,0,0,0,0,0,0,0,20211115,20221210
001089,0,0,0,0,0,0,0,20211115,20221210
001090,0,0,0,0,0,0,0,20211115,20221210
001091,0,0,0,0,0,0,0,20211115,20221210
001092,0,0,0,0,0,0,0,20211115,20221210
001093,0,0,0,0,0,0,0,20211115,20221210
001094,0,0,0,0,0,0,0,20211115,20221210
001095,0,0,0,0,0,0,0,20211115,20221210
001096,0,0,0,0,0,0,0,20211115,20221210
001097,0,0,0,0,0,0,0,20211115,20221210
001098,0,0,0,0,0,0,0,20211115,20221210
001099,0,0,0,0,0,0,0,20211115,20221210
001100,0,0,0,0,0,0,0,20211115,20221210
001101,0,0,0,0,0,0,0,20211115,20221210
001102,0,0,0,0,0,0,0,20211115,20221210
001103,0,0,0,0,0,0,0,20211115,20221210
001104,0,0,0,0,0,0,0,20211115,20221210
001105,0,0,0,0,0,0,0,20211115,20221210
001106,0,0,0,0,0,0,0,20211115,20221210
001107,0,0,0,0,0,0,0,20211115,20221210
001108,0,0,0,0,0,0,0,20211115,20221210
001109,0,0,0,0,0,0,0,20211115,20221210
001110,0,0,0,0,0,0,0,20211115,20221210
001111,0,0,0,0,0,0,0,20211115,20221210
001112,0,0,0,0,0,0,0,20211115,20221210
001113,0,0,0,0,0,0,0,20211115,20221210
001114,0,0,0,0,0,0,0,20211115,20221210
001115,0,0,0,0,0,0,0,20211115,20221210
001116,0,0,0,0,0,0,0,20211115,20221210
001117,0,0,0,0,0,0,0,20211115,20221210
001118,0,0,0,0,0,0,0,20211115,20221210
001119,0,0,0,0,0,0,0,20211115,20221210
001120,0,0,0,0,0,0,0,20211115,20221210
001121,0,0,0,0,0,0,0,20211115,20221210
001122,0,0,0,0,0,0,0,20211115,20221210
001123,0,0,0,0,0,0,0,20211115,20221210
001124,0,0,0,0,0,0,0,20211115,20221210
001125,0,0,0,0,0,0,0,20211115,20221210
001126,0,0,0,0,0,0,0,20211115,20221210
001127,0,0,0,0,0,0,0,20211115,20221210
001128,0,0,0,0,0,0,0,20211115,20221210
001129,0,0,0,0,0,0,0,20211115,20221210
001130,0,0,0,0,0,0,0,20211115,20221210
001131,0,0,0,0,0,0,0,20211115,20221210
001132,0,0,0,0,0,0,0,20211115,20221210
001133,0,0,0,0,0,0,0,20211115,20221210
001134,0,0,0,0,0,0,0,20211115,20221210
001135,0,0,0,0,0,0,0,20211115,20221210
001136,0,0,0,0,0,0,0,20211115,20221210
001137,0,0,0,0,0,0,0,20211115,20221210
001138,0,0,0,0,0,0,0,20211115,20221210
001139,0,0,0,0,0,0,0,20211115,20221210
001141,0,0,0,0,0,0,0,20211115,20221210
001142,0,0,0,0,0,0,0,20211115,20221210
001143,0,0,0,0,0,0,0,20211115,20221210
001144,0,0,0,0,0,0,0,20211115,20221210
001145,0,0,0,0,0,0,0,20211115,20221210
001146,0,0,0,0,0,0,0,20211115,20221210
001147,0,0,0,0,0,0,0,20211115,20221210
001148,0,0,0,0,0,0,0,20211115,20221210
001149,0,0,0,0,0,0,0,20211115,20221210
001150,0,0,0,0,0,0,0,20211115,20221210
001151,0,0,0,0,0,0,0,20211115,20221210
001152,0,0,0,0,0,0,0,20211115,20221210
001153,0,0,0,0,0,0,0,20211115,20221210
001154,0,0,0,0,0,0,0,20211115,20221210
001155,0,0,0,0,0,0,0,20211115,20221210
001156,0,0,0,0,0,0,0,20211115,20221210
001157,0,0,0,0,0,0,0,20211115,20221210
001158,0,0,0,0,0,0,0,20211115,20221210
001159,0,0,0,0,0,0,0,20211115,20221210
001160,0,0,0,0,0,0,0,20211115,20221210
001162,0,0,0,0,0,0,0,20211115,20221210
001163,0,0,0,0,0,0,0,20211115,20221210
001164,0,0,0,0,0,0,0,20211115,20221210
001165,0,0,0,0,0,0,0,20211115,20221210
001166,0,0,0,0,0,0,0,20211115,20221210
001167,0,0,0,0,0,0,0,20211115,20221210
001168,0,0,0,0,0,0,0,20211115,20221210
001169,0,0,0,0,0,0,0,20211115,20221210
001170,0,0,0,0,0,0,0,20211115,20221210
001171,0,0,0,0,0,0,0,20211115,20221210
001172,0,0,0,0,0,0,0,20211115,20221210
001173,0,0,0,0,0,0,0,20211115,20221210
001174,0,0,0,0,0,0,0,20211115,20221210
001175,0,0,0,0,0,0,0,20211115,20221210
001176,0,0,0,0,0,0,0,20211115,20221210
001177,0,0,0,0,0,0,0,20211115,20221210
001178,0,0,0,0,0,0,0,20211115,20221210
001179,0,0,0,0,0,0,0,20211115,20221210
001180,0,0,0,0,0,0,0,20211115,20221210
001181,0,0,0,0,0,0,0,20211115,20221210
001183,0,0,0,0,0,0,0,20211115,20221210
001184,0,0,0,0,0,0,0,20211115,20221210
001185,0,0,0,0,0,0,0,20211115,20221210
001186,0,0,0,0,0,0,0,20211115,20221210
001187,0,0,0,0,0,0,0,20211115,20221210
001188,0,0,0,0,0,0,0,20211115,20221210
001189,0,0,0,0,0,0,0,20211115,20221210
001190,0,0,0,0,0,0,0,20211115,20221210
001191,0,0,0,0,0,0,0,20211115,20221210
001192,0,0,0,0,0,0,0,20211115,20221210
001193,0,0,0,0,0,0,0,20211115,20221210
001194,0,0,0,0,0,0,0,20211115,20221210
001195,0,0,0,0,0,0,0,20211115,20221210
001196,0,0,0,0,0,0,0,20211115,20221210
001197,0,0,0,0,0,0,0,20211115,20221210
001198,0,0,0,0,0,0,0,20211115,20221210
001199,0,0,0,0,0,0,0,20211115,20221210
001200,0,0,0,0,0,0,0,20211115,20221210
001201,0,0,0,0,0,0,0,20211115,20221210
001202,0,0,0,0,0,0,0,20211115,20221210
001203,0,0,0,0,0,0,0,20211115,20221210
001204,0,0,0,0,0,0,0,20211115,20221210
001205,0,0,0,0,0,0,0,20211115,20221210
001206,0,0,0,0,0,0,0,20211115,20221210
001207,0,0,0,0,0,0,0,20211115,20221210
001208,0,0,0,0,0,0,0,20211115,20221210
001209,0,0,0,0,0,0,0,20211115,20221210
001210,0,0,0,0,0,0,0,20211115,20221210
001211,0,0,0,0,0,0,0,20211115,20221210
001212,0,0,0,0,0,0,0,20211115,20221210
001213,0,0,0,0,0,0,0,20211115,20221210
001214,0,0,0,0,0,0,0,20211115,20221210
001215,0,0,0,0,0,0,0,20211115,20221210
001216,0,0,0,0,0,0,0,20211115,20221210
001217,0,0,0,0,0,0,0,20211115,20221210
001218,0,0,0,0,0,0,0,20211115,20221210
001219,0,0,0,0,0,0,0,20211115,20221210
001220,0,0,0,0,0,0,0,20211115,20221210
001221,0,0,0,0,0,0,0,20211115,20221210
001222,0,0,0,0,0,0,0,20211115,20221210
001223,0,0,0,0,0,0,0,20211115,20221210
001224,0,0,0,0,0,0,0,20211115,20221210
001225,0,0,0,0,0,0,0,20211115,20221210
001226,0,0,0,0,0,0,0,20211115,20221210
001227,0,0,0,0,0,0,0,20211115,20221210
001228,0,0,0,0,0,0,0,20211115,20221210
001229,0,0,0,0,0,0,0,20211115,20221210
001230,0,0,0,0,0,0,0,20211115,20221210
001231,0,0,0,0,0,0,0,20211115,20221210
001232,0,0,0,0,0,0,0,20211115,20221210
001233,0,0,0,0,0,0,0,20211115,20221210
001234,0,0,0,0,0,0,0,20211115,20221210
001235,0,0,0,0,0,0,0,20211115,20221210
001236,0,0,0,0,0,0,0,20211115,20221210
001237,0,0,0,0,0,0,0,20211115,20221210
001238,0,0,0,0,0,0,0,20211115,20221210
001239,0,0,0,0,0,0,0,20211115,20221210
001240,0,0,0,0,0,0,0,20211115,20221210
001241,0,0,0,0,0,0,0,20211115,20221210
001242,0,0,0,0,0,0,0,20211115,20221210
001243,0,0,0,0,0,0,0,20211115,20221210
001244,0,0,0,0,0,0,0,20211115,20221210
001245,0,0,0,0,0,0,0,20211115,20221210
001246,0,0,0,0,0,0,0,20211115,20221210
001247,0,0,0,0,0,0,0,20211115,20221210
001248,0,0,0,0,0,0,0,20211115,20221210
001249,0,0,0,0,0,0,0,20211115,20221210
001250,0,0,0,0,0,0,0,20211115,20221210
001251,0,0,0,0,0,0,0,20211115,20221210
001252,0,0,0,0,0,0,0,20211115,20221210
001253,0,0,0,0,0,0,0,20211115,20221210
001254,0,0,0,0,0,0,0,20211115,20221210
001255,0,0,0,0,0,0,0,20211115,20221210
001256,0,0,0,0,0,0,0,20211115,20221210
001257,0,0,0,0,0,0,0,20211115,20221210
001258,0,0,0,0,0,0,0,20211115,20221210
001259,0,0,0,0,0,0,0,20211115,20221210
001260,0,0,0,0,0,0,0,20211115,20221210
001261,0,0,0,0,0,0,0,20211115,20221210
001262,0,0,0,0,0,0,0,20211115,20221210
001263,0,0,0,0,0,0,0,20211115,20221210
001264,0,0,0,0,0,0,0,20211115,20221210
001265,0,0,0,0,0,0,0,20211115,20221210
001266,0,0,0,0,0,0,0,20211115,20221210
001267,0,0,0,0,0,0,0,20211115,20221210
001268,0,0,0,0,0,0,0,20211115,20221210
